pe,run,task_id,op_name,start_ts,end_ts,wait_start_ts
2,0,2,TRSM(2;0),1777199253060907278,1777199253064892686,1777199253058398478
2,0,6,TRSM(6;0),1777199253060907278,1777199253066443022,1777199253058418958
2,0,10,TRSM(10;0),1777199253060907278,1777199253067986190,1777199253058435342
2,0,14,TRSM(14;0),1777199253060908302,1777199253091979534,1777199253058449678
2,0,18,GEMM(3;1;0),1777199253068882190,1777199253114821902,1777199253058464014
2,0,46,GEMM(4;3;0),1777199253068883214,1777199253138798862,1777199253058482446
2,0,58,SYRK(4;4;0),1777199253064336654,1777199253068836110,1777199253058496782
2,0,34,GEMM(5;2;0),1777199253066281230,1777199253094695182,1777199253064903950
2,0,70,SYRK(5;5;0),1777199253066281230,1777199253116670222,1777199253058522382
2,0,22,GEMM(7;1;0),1777199253066445070,1777199253141777678,1777199253066441998
2,0,82,GEMM(7;6;0),1777199253066511630,1777199253072815374,1777199253066478862
2,0,50,GEMM(8;3;0),1777199253091982606,1777199253097561358,1777199253091978510
2,0,62,GEMM(8;4;0),1777199253114823950,1777199253120312590,1777199253114819854
2,0,38,GEMM(9;2;0),1777199253067985166,1777199253145144590,1777199253064903950
2,0,74,GEMM(9;5;0),1777199253068868878,1777199253076525326,1777199253068835086
2,0,94,GEMM(10;7;0),1777199253068023054,1777199253100718350,1777199253068018958
2,0,102,GEMM(10;8;0),1777199253068023054,1777199253123445006,1777199253068019982
2,0,26,GEMM(11;1;0),1777199253141778702,1777199253148779790,1777199253141775630
2,0,86,GEMM(11;6;0),1777199253066511630,1777199253080238350,1777199253066478862
2,0,110,GEMM(11;9;0),1777199253097584910,1777199253103927566,1777199253097561358
2,0,54,GEMM(12;3;0),1777199253120338190,1777199253126498574,1777199253120312590
2,0,66,GEMM(12;4;0),1777199253145146638,1777199253151979790,1777199253145142542
2,0,122,GEMM(12;11;0),1777199253076551950,1777199253083517198,1777199253076524302
2,0,126,SYRK(12;12;0),1777199253100720398,1777199253105587470,1777199253100716302
2,0,42,GEMM(13;2;0),1777199253068994830,1777199253129820430,1777199253064904974
2,0,78,GEMM(13;5;0),1777199253148807438,1777199253155059982,1777199253148778766
2,0,118,GEMM(13;10;0),1777199253068995854,1777199253086736654,1777199253068019982
2,0,130,SYRK(13;13;0),1777199253103930638,1777199253107957006,1777199253103927566
2,0,98,GEMM(14;7;0),1777199253092033806,1777199253132964110,1777199253092007182
2,0,106,GEMM(14;8;0),1777199253092033806,1777199253158212878,1777199253092007182
2,0,30,GEMM(15;1;0),1777199253083545870,1777199253090024718,1777199253083517198
2,0,90,GEMM(15;6;0),1777199253068073230,1777199253111550222,1777199253066478862
2,0,114,GEMM(15;9;0),1777199253129822478,1777199253135939854,1777199253129819406
2,0,134,GEMM(15;14;0),1777199253092032782,1777199253161347342,1777199253092007182
2,0,138,TRSM(3;1),1777199253114856718,1777199253171373326,1777199253114854670
2,0,142,TRSM(7;1),1777199253141804302,1777199253173349646,1777199253141801230
2,0,146,TRSM(11;1),1777199253148812558,1777199253196468494,1777199253148808462
2,0,150,TRSM(15;1),1777199253100917006,1777199253164523790,1777199253090054414
2,0,166,GEMM(4;3;1),1777199253171416334,1777199253241890062,1777199253171412238
2,0,178,SYRK(4;4;1),1777199253136072974,1777199253174331662,1777199253068869902
2,0,154,GEMM(5;2;1),1777199253135446286,1777199253198562574,1777199253094728974
2,0,190,SYRK(5;5;1),1777199253116698894,1777199253164814606,1777199253116694798
2,0,202,GEMM(7;6;1),1777199253173388558,1777199253244623118,1777199253173383438
2,0,170,GEMM(8;3;1),1777199253171417358,1777199253177954574,1777199253171412238
2,0,182,GEMM(8;4;1),1777199253162406158,1777199253201640718,1777199253120338190
2,0,158,GEMM(9;2;1),1777199253145179406,1777199253168667918,1777199253145176334
2,0,194,GEMM(9;5;1),1777199253104189710,1777199253247799566,1777199253076552974
2,0,214,GEMM(10;7;1),1777199253173387534,1777199253180883214,1777199253173383438
2,0,222,GEMM(10;8;1),1777199253163228430,1777199253204421902,1777199253123456270
2,0,206,GEMM(11;6;1),1777199253196505358,1777199253221250318,1777199253196500238
2,0,230,GEMM(11;9;1),1777199253196505358,1777199253250867470,1777199253196500238
2,0,174,GEMM(12;3;1),1777199253172328718,1777199253184439566,1777199253171412238
2,0,186,GEMM(12;4;1),1777199253172328718,1777199253207265550,1777199253152011534
2,0,242,GEMM(12;11;1),1777199253196505358,1777199253224345870,1777199253196500238
2,0,246,SYRK(12;12;1),1777199253172327694,1777199253252590862,1777199253105616142
2,0,162,GEMM(13;2;1),1777199253135446286,1777199253187548430,1777199253129856270
2,0,198,GEMM(13;5;1),1777199253155099918,1777199253210557710,1777199253155095822
2,0,238,GEMM(13;10;1),1777199253163229454,1777199253227618574,1777199253086790926
2,0,250,SYRK(13;13;1),1777199253107983630,1777199253254627598,1777199253107980558
2,0,218,GEMM(14;7;1),1777199253173388558,1777199253190586638,1777199253173383438
2,0,226,GEMM(14;8;1),1777199253166594318,1777199253213705486,1777199253158253838
2,0,210,GEMM(15;6;1),1777199253169968398,1777199253230571790,1777199253164550414
2,0,234,GEMM(15;9;1),1777199253164555534,1777199253257773326,1777199253164550414
2,0,254,GEMM(15;14;1),1777199253166595342,1777199253193477390,1777199253164550414
2,0,258,TRSM(4;2),1777199253210580238,1777199253217402126,1777199253210556686
2,0,262,TRSM(8;2),1777199253227647246,1777199253233743118,1777199253227618574
2,0,266,TRSM(12;2),1777199253254629646,1777199253260474638,1777199253254625550
2,0,270,SYRK(3;3;2),1777199253220713742,1777199253276644622,1777199253190585614
2,0,306,SYRK(6;6;2),1777199253213707534,1777199253217505550,1777199253213704462
2,0,274,GEMM(7;3;2),1777199253230634254,1777199253236008206,1777199253230604558
2,0,286,GEMM(7;4;2),1777199253223818510,1777199253262862606,1777199253217429774
2,0,298,GEMM(8;5;2),1777199253233768718,1777199253279939854,1777199253233763598
2,0,318,GEMM(9;7;2),1777199253257797902,1777199253295799566,1777199253257773326
2,0,326,GEMM(9;8;2),1777199253233768718,1777199253239088398,1777199253233764622
2,0,310,GEMM(10;6;2),1777199253260499214,1777199253265842446,1777199253260473614
2,0,334,GEMM(10;9;2),1777199253276670222,1777199253282778382,1777199253276643598
2,0,278,GEMM(11;3;2),1777199253241288974,1777199253298784526,1777199253217504526
2,0,290,GEMM(11;4;2),1777199253241288974,1777199253311258894,1777199253217429774
2,0,346,SYRK(11;11;2),1777199253262864654,1777199253267651854,1777199253262861582
2,0,302,GEMM(12;5;2),1777199253260523790,1777199253285916942,1777199253260501262
2,0,342,GEMM(12;10;2),1777199253260524814,1777199253301954830,1777199253260500238
2,0,322,GEMM(13;7;2),1777199253254219022,1777199253314128142,1777199253239087374
2,0,330,GEMM(13;8;2),1777199253247962382,1777199253271470350,1777199253233764622
2,0,314,GEMM(14;6;2),1777199253282800910,1777199253289270542,1777199253282779406
2,0,338,GEMM(14;9;2),1777199253298786574,1777199253305089294,1777199253298782478
2,0,358,SYRK(14;14;2),1777199253311260942,1777199253315576078,1777199253311257870
2,0,282,GEMM(15;3;2),1777199253267684622,1777199253274682638,1777199253267650830
2,0,294,GEMM(15;4;2),1777199253262336270,1777199253292478734,1777199253217430798
2,0,350,GEMM(15;11;2),1777199253301983502,1777199253308180750,1777199253301953806
2,0,354,GEMM(15;12;2),1777199253262336270,1777199253319016718,1777199253260501262
2,0,362,TRSM(4;3),1777199253321278734,1777199253326046478,1777199253271469326
2,0,366,TRSM(8;3),1777199253321279758,1777199253328229646,1777199253289269518
2,0,370,TRSM(12;3),1777199253321279758,1777199253330579726,1777199253305088270
2,0,374,SYRK(4;4;3),1777199253326077198,1777199253331478798,1777199253326074126
2,0,386,SYRK(5;5;3),1777199253328359694,1777199253364430094,1777199253315574030
2,0,398,GEMM(7;6;3),1777199253328427278,1777199253335586062,1777199253274682638
2,0,378,GEMM(8;4;3),1777199253328257294,1777199253350506766,1777199253328253198
2,0,390,GEMM(9;5;3),1777199253330815246,1777199253384577294,1777199253308179726
2,0,410,GEMM(10;7;3),1777199253328427278,1777199253367793934,1777199253319015694
2,0,418,GEMM(10;8;3),1777199253328257294,1777199253338933518,1777199253328251150
2,0,402,GEMM(11;6;3),1777199253330844942,1777199253353676046,1777199253330577678
2,0,426,GEMM(11;9;3),1777199253331506446,1777199253387544846,1777199253331477774
2,0,382,GEMM(12;4;3),1777199253330631950,1777199253370812686,1777199253330610446
2,0,438,GEMM(12;11;3),1777199253330845966,1777199253342223630,1777199253330608398
2,0,442,SYRK(12;12;3),1777199253330612494,1777199253355565326,1777199253330607374
2,0,394,GEMM(13;5;3),1777199253384600846,1777199253390873870,1777199253384576270
2,0,434,GEMM(13;10;3),1777199253367828750,1777199253373989134,1777199253367792910
2,0,446,SYRK(13;13;3),1777199253338970382,1777199253343503630,1777199253338932494
2,0,414,GEMM(14;7;3),1777199253353705742,1777199253359517966,1777199253353675022
2,0,422,GEMM(14;8;3),1777199253328256270,1777199253394510094,1777199253328251150
2,0,406,GEMM(15;6;3),1777199253370837262,1777199253377037582,1777199253370811662
2,0,430,GEMM(15;9;3),1777199253342258446,1777199253347236110,1777199253342223630
2,0,450,GEMM(15;14;3),1777199253355600142,1777199253362688270,1777199253355564302
2,0,454,TRSM(6;4),1777199253390909710,1777199253397093646,1777199253390872846
2,0,458,TRSM(10;4),1777199253374055694,1777199253380427022,1777199253373990158
2,0,462,TRSM(14;4),1777199253346978062,1777199253402851598,1777199253343503630
2,0,466,GEMM(7;5;4),1777199253381164302,1777199253412599054,1777199253359516942
2,0,486,GEMM(8;7;4),1777199253394528526,1777199253399870734,1777199253394509070
2,0,494,SYRK(8;8;4),1777199253377062158,1777199253381191950,1777199253377037582
2,0,478,GEMM(9;6;4),1777199253397130510,1777199253405879566,1777199253397125390
2,0,502,SYRK(9;9;4),1777199253392711950,1777199253414921486,1777199253347235086
2,0,470,GEMM(11;5;4),1777199253419155726,1777199253436868878,1777199253362687246
2,0,510,GEMM(11;10;4),1777199253419155726,1777199253426489614,1777199253380448526
2,0,490,GEMM(12;7;4),1777199253402877198,1777199253409222926,1777199253402850574
2,0,498,GEMM(12;8;4),1777199253412658446,1777199253418818830,1777199253412598030
2,0,482,GEMM(13;6;4),1777199253397129486,1777199253439918350,1777199253397125390
2,0,506,GEMM(13;9;4),1777199253395136782,1777199253429732622,1777199253381190926
2,0,518,GEMM(14;11;4),1777199253419155726,1777199253449196814,1777199253402878222
2,0,522,GEMM(14;12;4),1777199253402914062,1777199253422003470,1777199253402878222
2,0,474,GEMM(15;5;4),1777199253436900622,1777199253443436814,1777199253436867854
2,0,514,GEMM(15;10;4),1777199253396922638,1777199253433624846,1777199253380448526
2,0,526,GEMM(15;13;4),1777199253409299726,1777199253452205326,1777199253409255694
2,0,530,POTRF(5;5),1777199253418820878,1777199253424135438,1777199253418817806
2,0,534,TRSM(9;5),1777199253424167182,1777199253458537742,1777199253424162062
2,0,538,TRSM(13;5),1777199253424166158,1777199253446570254,1777199253424162062
2,0,542,GEMM(7;6;5),1777199253464758542,1777199253475757326,1777199253429731598
2,0,554,GEMM(10;7;5),1777199253449228558,1777199253454663950,1777199253449195790
2,0,562,GEMM(10;8;5),1777199253448668430,1777199253458846990,1777199253422036238
2,0,546,GEMM(11;6;5),1777199253464758542,1777199253488945422,1777199253443435790
2,0,570,GEMM(11;9;5),1777199253458565390,1777199253479252238,1777199253458560270
2,0,582,GEMM(12;11;5),1777199253454095630,1777199253461776654,1777199253433624846
2,0,586,SYRK(12;12;5),1777199253454095630,1777199253459085582,1777199253452204302
2,0,578,GEMM(13;10;5),1777199253448668430,1777199253492581646,1777199253446591758
2,0,590,SYRK(13;13;5),1777199253446595854,1777199253481295118,1777199253446592782
2,0,558,GEMM(14;7;5),1777199253454682382,1777199253465011470,1777199253454663950
2,0,566,GEMM(14;8;5),1777199253458881806,1777199253472196878,1777199253458846990
2,0,550,GEMM(15;6;5),1777199253488971022,1777199253496127758,1777199253488944398
2,0,574,GEMM(15;9;5),1777199253458564366,1777199253485293838,1777199253458560270
2,0,594,GEMM(15;14;5),1777199253461810446,1777199253468543246,1777199253461775630
2,0,598,TRSM(8;6),1777199253500519694,1777199253507409166,1777199253459083534
2,0,602,TRSM(12;6),1777199253500519694,1777199253505299726,1777199253492580622
2,0,606,SYRK(7;7;6),1777199253509440782,1777199253526990094,1777199253481294094
2,0,630,SYRK(10;10;6),1777199253504047374,1777199253508742414,1777199253465010446
2,0,610,GEMM(11;7;6),1777199253509441806,1777199253518607630,1777199253472195854
2,0,618,GEMM(11;8;6),1777199253507441934,1777199253536487694,1777199253507436814
2,0,626,GEMM(12;9;6),1777199253508035854,1777199253530499342,1777199253505327374
2,0,638,GEMM(13;11;6),1777199253505379598,1777199253511955726,1777199253496125710
2,0,642,GEMM(13;12;6),1777199253505331470,1777199253521739022,1777199253505327374
2,0,634,GEMM(14;10;6),1777199253504048398,1777199253539470606,1777199253468542222
2,0,646,GEMM(14;13;6),1777199253527016718,1777199253533515022,1777199253526989070
2,0,614,GEMM(15;7;6),1777199253509440782,1777199253515440398,1777199253508740366
2,0,622,GEMM(15;8;6),1777199253508034830,1777199253525036302,1777199253507436814
2,0,650,SYRK(15;15;6),1777199253536525582,1777199253541067022,1777199253536486670
2,0,654,TRSM(10;7),1777199253542281486,1777199253549346062,1777199253530498318
2,0,658,TRSM(14;7),1777199253542281486,1777199253547018510,1777199253511954702
2,0,662,GEMM(10;8;7),1777199253549378830,1777199253563173134,1777199253549373710
2,0,670,GEMM(11;9;7),1777199253549344014,1777199253557699854,1777199253521737998
2,0,682,GEMM(12;11;7),1777199253549344014,1777199253572822286,1777199253539484942
2,0,686,SYRK(12;12;7),1777199253545978126,1777199253550220558,1777199253533512974
2,0,678,GEMM(13;10;7),1777199253549377806,1777199253566296334,1777199253549374734
2,0,690,SYRK(13;13;7),1777199253549344014,1777199253559523598,1777199253525035278
2,0,666,GEMM(14;8;7),1777199253547081998,1777199253576086798,1777199253547046158
2,0,674,GEMM(15;9;7),1777199253547045134,1777199253554109710,1777199253541065998
2,0,694,GEMM(15;14;7),1777199253547083022,1777199253569416462,1777199253547046158
2,0,698,TRSM(10;8),1777199253563205902,1777199253579626766,1777199253563202830
2,0,702,TRSM(14;8),1777199253576127758,1777199253583343886,1777199253576124686
2,0,706,GEMM(11;9;8),1777199253579624718,1777199253586002190,1777199253557726478
2,0,718,GEMM(12;11;8),1777199253579624718,1777199253594102030,1777199253572857102
2,0,722,SYRK(12;12;8),1777199253557074190,1777199253580360974,1777199253550245134
2,0,714,GEMM(13;10;8),1777199253581892878,1777199253600087310,1777199253579650318
2,0,726,SYRK(13;13;8),1777199253581892878,1777199253587533070,1777199253559558414
2,0,710,GEMM(15;9;8),1777199253581648142,1777199253596898574,1777199253554131214
2,0,730,GEMM(15;14;8),1777199253583388942,1777199253591307534,1777199253583385870
2,0,734,TRSM(11;9),1777199253586031886,1777199253602515214,1777199253586028814
2,0,738,TRSM(15;9),1777199253596926222,1777199253604942094,1777199253596923150
2,0,746,GEMM(12;11;9),1777199253602567438,1777199253613679886,1777199253602553102
2,0,750,SYRK(12;12;9),1777199253600135438,1777199253618721038,1777199253580388622
2,0,742,GEMM(13;10;9),1777199253600140558,1777199253610047758,1777199253600136462
2,0,754,SYRK(13;13;9),1777199253590681870,1777199253606291726,1777199253587560718
2,0,758,GEMM(15;14;9),1777199253605572878,1777199253617053966,1777199253604952334
2,0,762,TRSM(12;10),1777199253613154574,1777199253622475022,1777199253583342862
2,0,766,SYRK(11;11;10),1777199253622044942,1777199253625337102,1777199253602514190
2,0,778,SYRK(14;14;10),1777199253617351950,1777199253622708494,1777199253604940046
2,0,770,GEMM(15;11;10),1777199253623838990,1777199253629149454,1777199253613679886
2,0,774,GEMM(15;12;10),1777199253623840014,1777199253631991054,1777199253622494478
2,0,782,TRSM(12;11),1777199253632601358,1777199253637128462,1777199253618720014
2,0,786,SYRK(12;12;11),1777199253637135630,1777199253639832846,1777199253637132558
2,0,790,SYRK(13;13;11),1777199253637152014,1777199253643976974,1777199253610046734
2,0,794,GEMM(15;14;11),1777199253637893390,1777199253643275534,1777199253606298894
2,0,798,TRSM(14;12),1777199253642552590,1777199253646181646,1777199253617052942
2,0,802,GEMM(15;13;12),1777199253647127822,1777199253651026190,1777199253625336078
2,0,806,POTRF(13;13),1777199253648434446,1777199253653306638,1777199253622707470
2,0,810,GEMM(15;14;13),1777199253656370446,1777199253659698446,1777199253629147406
2,0,814,SYRK(15;15;14),1777199253663594766,1777199253664727310,1777199253631990030
